,class,comment,full_class,subclass
153,3,The model misplaces the 10-day gap between case detection and death reporting.,3.1,1
154,3,The rebound timing contradicts cell phone mobility data by 2 weeks.,3.1,1
155,3,The curve ignores the 28-day cycle of restriction easing and resurgence.,3.1,1
156,3,The model assumes 14-day quarantine periods despite updated 5-day guidelines.,3.1,1
157,3,The peak alignment is inconsistent with the 9-day generation time of the dominant variant.,3.1,1
158,3,The model overestimates peak hospitalizations by 40% given current ICU capacity.,3.2,2
159,3,"The curve assumes 80% vaccine efficacy, but latest variants show 50% protection.",3.2,2
160,3,The attack rate is too high given the 60% seroprevalence from prior waves.,3.2,2
161,3,The model underestimates deaths by 30% due to uncounted post-acute mortality.,3.2,2
162,3,"The reinfection rate is set at 5%, but emerging data suggests 15-20%.",3.2,2
163,3,The curve overprojects cases by 2x compared to wastewater RNA concentrations.,3.2,2
164,3,"The model assumes 95% testing coverage, but real-world estimates are 70-80%.",3.2,2
165,3,"The fatality ratio is 1.8%, inconsistent with the 0.5% IFR for this age distribution.",3.2,2
166,3,The curve underestimates pediatric cases by 50% given school transmission rates.,3.2,2
167,3,The model overestimates R0 as 6 when empirical estimates suggest 4.5.,3.2,2
168,3,"The hospitalization rate is 15%, but current variants show 8-10% severity.",3.2,2
169,3,"The curve projects 90% vaccine uptake, but hesitancy limits to 75% achievable.",3.2,2
170,3,The model ignores the 20% underreporting factor in early epidemic data.,3.2,2
171,3,The reinfection rate should be higher given the variant's immune escape profile.,3.2,2
172,3,"The curve assumes 100% case detection, but asymptomatic spread suggests 50% capture.",3.2,2
173,3,The model overestimates airborne transmission by neglecting outdoor dilution effects.,3.2,2
174,3,The fatality count is inconsistent with excess mortality statistics by 25%.,3.2,2
175,3,The curve underestimates booster dose efficacy by 15 percentage points.,3.2,2
176,3,The model assumes uniform susceptibility despite 30% cross-reactive immunity.,3.2,2
177,3,The hospitalization projection ignores the 40% reduction from antiviral treatments.,3.2,2
178,4,The peak arrives 14 days too early given current doubling times.,4.1,1
179,4,Immunity from prior infection should delay the peak by 3-4 weeks.,4.1,1
180,4,The peak timing contradicts mobility data suggesting slower spread.,4.1,1
181,4,Seasonality effects are missing—the peak should align with winter months.,4.1,1
182,4,The model underestimates the 10-day peak delay from booster campaigns.,4.1,1
183,4,The peak is too early given the 21-day vaccine rollout ramp-up period.,4.1,1
184,4,The curve ignores the 2-week peak shift expected from school reopening delays.,4.1,1
185,4,The peak should occur 30 days later based on neighboring region trajectories.,4.1,1
186,4,The model misplaces the peak relative to the variant's 9-day generation time.,4.1,1
187,4,The peak alignment contradicts wastewater viral load trends by 12 days.,4.1,1
188,4,The curve doesn't account for the 14-day peak delay from telework policies.,4.1,1
189,4,The peak is too late given the variant's shorter serial interval.,4.1,1
190,4,The model ignores the 7-day earlier peak expected from superspreader events.,4.1,1
191,4,The curve misaligns the peak with the 10-day testing backlog pattern.,4.1,1
192,4,The peak should be bimodal due to staggered regional outbreaks.,4.1,1
193,4,The model underestimates the 5-day peak acceleration from decreased masking.,4.1,1
194,4,The curve doesn't reflect the 3-week peak delay from border controls.,4.1,1
195,4,The peak timing is inconsistent with the observed 14-day case doubling rate.,4.1,1
196,4,The model ignores the 10-day earlier peak expected in high-density urban areas.,4.1,1
197,4,Peak hospitalizations are overestimated by 200 beds given current surge capacity.,4.2,2
198,4,The peak caseload should be 30% lower due to pre-existing immunity.,4.2,2
199,4,The model overestimates peak deaths by 40% given improved treatments.,4.2,2
200,4,Peak ICU demand exceeds actual capacity by 150%—adjust for field hospitals.,4.2,2
201,4,The curve overprojects peak cases by 2.5x compared to test positivity trends.,4.2,2
202,4,Peak transmission is too high given the 60% reduction from NPIs.,4.2,2
203,4,The model underestimates peak pediatric cases by 35%.,4.2,2
204,4,Peak fatalities should be 20% lower accounting for vaccination prioritization.,4.2,2
205,4,The curve overestimates peak prevalence given the 50% asymptomatic rate.,4.2,2
206,4,Peak hospitalizations ignore the 30% reduction from monoclonal antibodies.,4.2,2
207,4,The model overstates peak R(t) as 1.8 when empirical data shows 1.4.,4.2,2
208,4,Peak cases should be 15% higher due to undetected community transmission.,4.2,2
209,4,The curve underestimates peak demand for antivirals by 50%.,4.2,2
210,4,Peak ICU admissions are misaligned with ventilator availability by 25%.,4.2,2
211,4,The model overprojects peak wastewater viral loads by 3 standard deviations.,4.2,2
212,4,Peak fatalities don't account for the 40% underreporting in rural areas.,4.2,2
213,4,The curve underestimates peak absenteeism rates by 20 percentage points.,4.2,2
214,4,Peak hospitalizations should account for the 15% staff shortage factor.,4.2,2
215,4,The model ignores the 10% peak reduction from voluntary behavior change.,4.2,2
216,4,Peak cases are inconsistent with the observed 70% household attack rate.,4.2,2
0,1,The infection curve is too steep; real-world transmission shows a more gradual increase.,1.1,1
1,1,The decline post-peak is too abrupt; a longer tail is expected due to heterogeneous transmission.,1.1,1
2,1,The peak is too narrow; infections should spread over a wider timeframe.,1.1,1
3,1,"The curve is perfectly symmetrical, but in reality, the descent is slower than the ascent.",1.1,1
4,1,The initial growth rate is underestimated; the doubling time should be shorter.,1.1,1
5,1,The susceptible population declines too quickly; herd immunity should slow the depletion.,1.2,2
6,1,"The curve suggests near-zero susceptibles, but reinfections and births prevent full depletion.",1.2,2
7,1,"The decline in susceptibles is linear, but it should follow a logistic curve.",1.2,2
8,1,The model ignores demographic replenishment of susceptibles over time.,1.2,2
9,1,The susceptible curve doesn't account for waning immunity.,1.2,2
10,1,The recovery curve is too delayed; median recovery time is shorter in empirical data.,1.3,3
11,1,Recoveries plateau too early; long-term cases should extend the tail.,1.3,3
12,1,"The model assumes 100% recovery, ignoring chronic outcomes.",1.3,3
13,1,Reinfection is not considered; recovered individuals should re-enter the susceptible pool.,1.3,3
14,1,"The recovery rate is constant, but it should vary with healthcare capacity.",1.3,3
15,1,The fatality curve spikes too early; deaths typically lag infections by weeks.,1.4,4
16,1,Deaths decline too sharply; residual mortality from severe cases should prolong the tail.,1.4,4
17,1,The cumulative death curve doesn’t reflect underreporting in later stages.,1.4,4
18,1,The CFR is overestimated; real data suggests a slower increase in deaths.,1.4,4
19,1,Deaths are misaligned with hospitalizations; peaks should coincide with ICU saturation.,1.4,4
20,2,The effect of lockdown appears instantly; behavioral changes take 2-3 weeks to impact transmission.,2.1,1
21,2,"Vaccination started on day 30, but case decline should begin only after day 45.",2.1,1
22,2,"School closures are modeled with immediate effect, but household transmission delays the impact.",2.1,1
23,2,The mask mandate’s effect is visible too early; adherence takes time to ramp up.,2.1,1
24,2,"Travel restrictions show an abrupt drop in cases, but imported infections should linger.",2.1,1
25,2,The model overestimates the impact of social distancing; mobility data shows partial compliance.,2.2,2
26,2,"Quarantine measures should reduce Rt below 1, but the curve only flattens.",2.2,2
27,2,The curve doesn’t reflect the added benefit of workplace closures.,2.2,2
28,2,"Testing expansion is ignored; case detection should improve, altering the curve.",2.2,2
29,2,The model assumes perfect vaccine efficacy; real-world protection is lower.,2.2,2
30,2,The graph doesn’t show the expected dip from the new testing policy.,2.3,3
31,2,No adjustment for the contact-tracing program launched last week.,2.3,3
32,2,"The curve ignores seasonal effects, which typically suppress transmission.",2.3,3
33,2,Antiviral treatments were introduced but aren’t reflected in reduced severe outcomes.,2.3,3
34,2,The impact of booster vaccinations is missing from the recovery trajectory.,2.3,3
35,3,"Deaths peak on day 50, but hospitalizations peak on day 40—this lag is unrealistic.",3.1,1
36,3,"The epidemic ends by day 60, but historical waves last 90+ days.",3.1,1
37,3,"The model assumes simultaneous peaks across regions, but geographic spread creates waves.",3.1,1
38,3,Case counts spike overnight on day 20; reporting delays should smooth this.,3.1,1
39,3,The rebound after restrictions lift is too fast; residual immunity slows re-emergence.,3.1,1
40,3,"The recovery count is too high for early dates; median illness duration is 14 days, not 7.",3.2,2
41,3,"The model assumes 5% asymptomatic rate, but studies suggest 30-40%.",3.2,2
42,3,Hospitalizations are overestimated; current ICU capacity limits would cap the curve.,3.2,2
43,3,The death toll exceeds the expected IFR given age-stratified risks.,3.2,2
44,3,Vaccination coverage reaches 80% too quickly; supply constraints limit daily doses.,3.2,2
45,4,"The peak is projected for day 30, but mobility data suggests day 45-50.",4.1,1
46,4,Immunity from prior waves delays the peak by at least 3 weeks.,4.1,1
47,4,The peak arrives too late; current Rt values indicate faster spread.,4.1,1
48,4,The shift to remote work should push the peak 10-14 days later.,4.1,1
49,4,"The peak timing ignores holiday gatherings, which accelerate transmission.",4.1,1
50,4,"Peak caseload is 10,000/day, but test positivity rates suggest half that.",4.2,2
51,4,The peak overestimates severity; seroprevalence data implies milder spread.,4.2,2
52,4,Deaths at peak are underestimated given hospital bed shortages.,4.2,2
53,4,The model underestimates peak cases due to uncounted home testing.,4.2,2
54,4,Peak ICU admissions exceed documented capacity; adjust downward.,4.2,2
0,1,The infection curve is too steep; real-world transmission shows a more gradual increase.,1.1,1
1,1,The peak is too narrow; infections should spread over a longer period.,1.1,1
2,1,The decline phase is too abrupt; residual transmission should create a longer tail.,1.1,1
3,1,The curve is too symmetrical; the rise and fall should have different slopes.,1.1,1
4,1,The initial growth rate is unrealistic given current mobility data.,1.1,1
5,1,"The graph assumes uniform transmission, but superspreading events create irregularities.",1.1,1
6,1,The curve does not account for seasonal variations in transmission.,1.1,1
7,1,The modeled reinfection rate is too low; waves should overlap more.,1.1,1
8,1,The tail of the epidemic is missing; long-term cases are not represented.,1.1,1
9,1,The second wave is not visible; immunity waning should cause a resurgence.,1.1,1
10,1,The susceptible population declines too quickly; herd immunity is not reached that fast.,1.2,2
11,1,"The curve assumes 100% susceptibility, but prior immunity exists.",1.2,2
12,1,The depletion rate is linear; it should slow as fewer susceptibles remain.,1.2,2
13,1,"The model ignores demographic turnover (births, aging, migration).",1.2,2
14,1,"The susceptible pool drops to zero, which is unrealistic.",1.2,2
15,1,No accounting for partial immunity reducing susceptibility.,1.2,2
16,1,The curve should show regional variability in susceptibility.,1.2,2
17,1,The decline is too smooth; real data has jumps due to localized outbreaks.,1.2,2
18,1,The model assumes uniform susceptibility; age stratification is needed.,1.2,2
19,1,The rebound in susceptibles (due to waning immunity) is missing.,1.2,2
20,1,Recoveries lag too far behind infections; median recovery time is shorter.,1.3,3
21,1,The recovery curve plateaus too early; long-term cases are omitted.,1.3,3
22,1,Reinfection is not modeled; recoveries should decrease over time.,1.3,3
23,1,"The recovery rate is constant, but severity varies by age group.",1.3,3
24,1,The curve does not account for post-acute sequelae (long COVID).,1.3,3
25,1,Recoveries are too synchronized; real-world data shows dispersion.,1.3,3
26,1,The model ignores immunity waning; recoveries should eventually re-enter susceptible pool.,1.3,3
27,1,The recovery rate is overestimated for severe cases.,1.3,3
28,1,No distinction between partial and full recovery.,1.3,3
29,1,The curve should reflect vaccination-boosted recoveries.,1.3,3
30,1,The fatality curve is too steep initially; reporting delays smooth real data.,1.4,4
31,1,Deaths decline too abruptly; residual mortality from complications is missing.,1.4,4
32,1,The cumulative death curve plateaus too early; underreporting is likely.,1.4,4
33,1,The model ignores fatalities from overwhelmed healthcare systems.,1.4,4
34,1,Deaths are not lagged correctly behind infections.,1.4,4
35,1,The curve does not account for excess mortality from indirect effects.,1.4,4
36,1,"Fatality rates are uniform, but age stratification would show variability.",1.4,4
37,1,The decline phase assumes no new variants with higher lethality.,1.4,4
38,1,The curve misses secondary peaks from delayed complications.,1.4,4
39,1,Deaths are overestimated early; improved treatments reduce later mortality.,1.4,4
40,2,Lockdown effects appear instantly; behavioral changes take 2-3 weeks.,2.1,1
41,2,Vaccination impact is immediate; immune response requires 14+ days.,2.1,1
42,2,The mask mandate’s effect is visible too early.,2.1,1
43,2,School closures should affect transmission after a generational interval (5-7 days).,2.1,1
44,2,Travel restrictions show no delay; imported cases should decline gradually.,2.1,1
45,2,The curve reflects testing ramp-up instantly; real data has reporting lags.,2.1,1
46,2,Quarantine compliance is assumed immediate; adherence builds over time.,2.1,1
47,2,The model ignores the incubation period when measuring intervention effects.,2.1,1
48,2,Behavioral fatigue reduces intervention efficacy over time—not modeled.,2.1,1
49,2,The effect of contact tracing is instantaneous; real-world delays exist.,2.1,1
50,2,Social distancing reduces transmission more than shown.,2.2,2
51,2,The model underestimates the impact of workplace closures.,2.2,2
52,2,Vaccination reduces severe cases disproportionately; not reflected.,2.2,2
53,2,The curve overestimates mask efficacy without compliance adjustments.,2.2,2
54,2,"Border controls are modeled as 100% effective, which is unrealistic.",2.2,2
55,2,The effect of public awareness campaigns is missing.,2.2,2
56,2,The model assumes perfect isolation of cases; leakage is likely.,2.2,2
57,2,Testing capacity limits are not incorporated.,2.2,2
58,2,The curve does not reflect phased reopening policies.,2.2,2
59,2,Seasonal effects amplify measures in winter but are ignored.,2.2,2
60,2,No visible impact from the new testing policy.,2.3,3
61,2,The curve does not account for the latest travel bans.,2.3,3
62,2,Vaccine rollout started but cases are not declining as expected.,2.3,3
63,2,No change in slope after superspreader event restrictions.,2.3,3
64,2,The model ignores the impact of booster doses.,2.3,3
65,2,"Quarantine rules were tightened, but the curve is unchanged.",2.3,3
66,2,The graph shows no effect from increased telehealth utilization.,2.3,3
67,2,No adjustment for improved treatment protocols reducing fatalities.,2.3,3
68,2,The curve does not reflect regional differences in policy adherence.,2.3,3
69,2,"Antiviral stockpiles were distributed, but no impact on hospitalizations.",2.3,3
70,3,"The peak occurs on day 30, but mobility data suggests day 45-50.",3.1,1
71,3,"Hospitalizations peak before cases, which is impossible.",3.1,1
72,3,Deaths spike on the same day as infections; lag should be 2-3 weeks.,3.1,1
73,3,The second wave starts too soon after the first; immunity lasts longer.,3.1,1
74,3,The epidemic ends abruptly at day 100; tails typically last months.,3.1,1
75,3,School reopening effects appear instantly; should take 1-2 incubation periods.,3.1,1
76,3,Vaccination coverage reaches 70% by day 60—unrealistically fast.,3.1,1
77,3,The model assumes immediate case detection; real data has reporting delays.,3.1,1
78,3,Seasonal resurgence is misaligned with weather patterns.,3.1,1
79,3,The curve ignores delays in death certificate reporting.,3.1,1
80,3,"Case fatality rate is 5%, but local data suggests 1.2%.",3.2,2
81,3,The model assumes 100% symptomatic cases; asymptomatics are missing.,3.2,2
82,3,Hospitalization rates are double empirical estimates.,3.2,2
83,3,"Reinfection rate is set to 0%, but studies show 10-15%.",3.2,2
84,3,"Vaccine efficacy is modeled at 95%, but variants reduce it to 80%.",3.2,2
85,3,The curve underestimates pediatric cases.,3.2,2
86,3,Testing capacity limits are ignored; detected cases are overestimated.,3.2,2
87,3,The model assumes uniform attack rates; hotspots have higher incidence.,3.2,2
88,3,The number of superspreader events is underestimated.,3.2,2
89,3,Long COVID cases are not quantified.,3.2,2
90,4,The peak arrives too early given current Rt values.,4.1,1
91,4,Immunity from prior waves delays the peak; adjust timing.,4.1,1
92,4,"The peak should occur after the holiday season, not before.",4.1,1
93,4,"With current measures, the peak should be 3 weeks later.",4.1,1
94,4,The model misses a double peak due to variant emergence.,4.1,1
95,4,Peak timing assumes homogeneous mixing; urban/rural differences matter.,4.1,1
96,4,The peak is too late for the observed growth rate.,4.1,1
97,4,"Behavioral changes will flatten the curve, delaying the peak.",4.1,1
98,4,The peak coincides with a planned mass gathering; unlikely.,4.1,1
99,4,Vaccine rollout pace shifts the peak by 10-14 days.,4.1,1
100,4,Peak caseload is overestimated given test positivity trends.,4.2,2
101,4,The model underestimates peak hospitalizations.,4.2,2
102,4,Peak deaths are too high for the age-stratified IFR.,4.2,2
103,4,The curve misses the peak’s asymmetry due to interventions.,4.2,2
104,4,Peak cases should be higher due to undetected asymptomatics.,4.2,2
105,4,Superimposed waves create a higher peak than modeled.,4.2,2
106,4,The peak is too low for the estimated Rt of 1.5.,4.2,2
107,4,Healthcare capacity limits truncate the real peak; adjust.,4.2,2
108,4,Peak timing and magnitude are inconsistent with mobility data.,4.2,2
109,4,The model ignores peak widening from heterogeneous compliance.,4.2,2
0,1,The infection curve is too symmetrical; real-world spread has a longer tail.,1.1,1
1,1,The peak is too narrow; infections should be more spread out over time.,1.1,1
2,1,The decline phase is too abrupt; residual transmission should prolong the tail.,1.1,1
3,1,The initial growth is too steep; real-world data shows a slower exponential rise.,1.1,1
4,1,The curve lacks secondary waves; consider seasonality or behavioral changes.,1.1,1
5,1,The plateau after the peak is too flat; heterogeneity in immunity should create fluctuations.,1.1,1
6,1,The curve assumes homogeneous mixing; clusters should create multiple sub-peaks.,1.1,1
7,1,The infection rate drops too sharply post-peak; consider lingering superspreader events.,1.1,1
8,1,The initial cases are too clustered; imported cases should create a more dispersed onset.,1.1,1
9,1,The curve doesn't account for reinfections; expect a slower decline in later stages.,1.1,1
10,1,The susceptible depletion is too rapid; real-world data shows a slower decline.,1.2,2
11,1,The curve drops to near-zero too soon; herd immunity should leave some susceptibles.,1.2,2
12,1,The decline is linear; it should slow as immunity builds up.,1.2,2
13,1,No accounting for demographic heterogeneity; some groups remain susceptible longer.,1.2,2
14,1,The curve doesn't reflect waning immunity; susceptibles should gradually increase again.,1.2,2
15,1,The initial drop is too steep; consider partial protection from prior exposure.,1.2,2
16,1,The model assumes uniform susceptibility; age stratification would slow depletion.,1.2,2
17,1,No rebound in susceptibles; immunity loss or births should be factored in.,1.2,2
18,1,The curve plateaus too early; behavioral changes can reintroduce susceptibles.,1.2,2
19,1,The decline misses regional variation; some areas retain higher susceptibility.,1.2,2
20,1,Recoveries lag too far behind infections; median recovery time is shorter.,1.3,3
21,1,The recovery curve is too smooth; real-world data shows irregular discharges.,1.3,3
22,1,The plateau is too abrupt; long-term recoveries should taper slowly.,1.3,3
23,1,No reinfections are modeled; recovered cases should eventually re-enter susceptible pool.,1.3,3
24,1,The recovery rate is constant; severe cases should have longer convalescence.,1.3,3
25,1,The curve doesn’t reflect healthcare strain; recovery slows during peak hospital load.,1.3,3
26,1,Recoveries are overestimated early on; mild cases are often undercounted.,1.3,3
27,1,No accounting for post-recovery deaths; some 'recovered' cases later fatally deteriorate.,1.3,3
28,1,The curve assumes 100% recovery; chronic cases should leave some permanently removed.,1.3,3
29,1,Recovery plateaus too early; delayed complications extend the tail.,1.3,3
30,1,The fatality curve is too front-loaded; deaths should lag infections by weeks.,1.4,4
31,1,The decline in deaths is too sharp; residual mortality from severe cases should linger.,1.4,4
32,1,Cumulative deaths plateau too soon; underreporting or delayed attribution is likely.,1.4,4
33,1,The curve misses nursing home impacts; expect a secondary mortality wave in high-risk settings.,1.4,4
34,1,Deaths are too synchronized with cases; ICU delays create a longer tail.,1.4,4
35,1,No excess mortality is reflected; indirect deaths from healthcare strain are missing.,1.4,4
36,1,The initial spike is unrealistic; fatality reporting typically ramps up gradually.,1.4,4
37,1,The curve doesn’t account for variant virulence; later waves may have higher CFR.,1.4,4
38,1,"Deaths drop to zero too fast; long-term complications (e.g., post-COVID fibrosis) are ignored.",1.4,4
39,1,The mortality rate is static; improvements in treatment should reduce later deaths.,1.4,4
40,2,Lockdown effects appear too soon; behavioral changes take 2-3 weeks to impact transmission.,2.1,1
41,2,Vaccination rollout started on day 30; immune response takes 14+ days to affect cases.,2.1,1
42,2,The curve shows immediate mask mandate effects; adherence builds gradually over days.,2.1,1
43,2,School closures’ impact is misaligned; family clusters emerge 1-2 weeks later.,2.1,1
44,2,Travel bans are modeled instantly; imported cases should decline over weeks.,2.1,1
45,2,Testing expansion on day 20; case detection lags should appear later.,2.1,1
46,2,"The model assumes perfect compliance; real-world measures have delayed, partial effects.",2.1,1
47,2,Curve shows sharp post-lockdown drop; residual transmission should slow the decline.,2.1,1
48,2,Antiviral distribution began on day 45; mortality effects should lag by 1-2 weeks.,2.1,1
49,2,Contact tracing is modeled instantly; implementation delays create a phased effect.,2.1,1
50,2,Mask compliance is overestimated; the curve should show slower suppression.,2.2,2
51,2,Quarantine reduces transmission more than shown; current R0 drop is too modest.,2.2,2
52,2,The model underweights super-spreader events; localized outbreaks should persist.,2.2,2
53,2,Vaccine efficacy is oversimplified; breakthrough cases should flatten the decline.,2.2,2
54,2,The curve ignores seasonal effects; winter resurgence should appear post-measures.,2.2,2
55,2,Telework policies are under-modeled; urban transmission should drop faster.,2.2,2
56,2,Border controls are too effective in the model; imported variants should cause spikes.,2.2,2
57,2,The curve assumes uniform distancing; rural/urban differences should create divergence.,2.2,2
58,2,Vaccine prioritization isn’t reflected; elderly protection should lower deaths sooner.,2.2,2
59,2,The model overestimates NPIs; real-world fatigue reduces long-term impact.,2.2,2
60,2,No visible effect from the new testing policy; cases should rise with increased detection.,2.3,3
61,2,The curve doesn’t reflect the latest travel restrictions; imported cases should decline.,2.3,3
62,2,Vaccination campaigns are missing from the model; expect a slower growth phase.,2.3,3
63,2,No impact from hospital triage protocols; mortality should shift with ICU saturation.,2.3,3
64,2,The graph ignores mandated boosters; waning immunity should be counteracted.,2.3,3
65,2,"Behavioral changes (e.g., hygiene) aren’t modeled; initial R0 is likely overstated.",2.3,3
66,2,No adjustment for variant emergence; transmissibility jumps should appear.,2.3,3
67,2,The curve omits school reopening; pediatric cases should rise after 3-4 weeks.,2.3,3
68,2,Quarantine policies aren’t integrated; expect sharper drops in workplace transmissions.,2.3,3
69,2,The model misses test-and-isolate programs; symptomatic spread should decline faster.,2.3,3
70,3,Deaths peak 10 days after cases in the model; real-world lag is typically 2-3 weeks.,3.1,1
71,3,The epidemic ends by day 90; endemicity or resurgences are more likely.,3.1,1
72,3,Hospitalizations peak simultaneously with cases; ICU admissions usually lag by 7-10 days.,3.1,1
73,3,The model assumes immediate immunity; seroconversion takes 10-14 days post-infection.,3.1,1
74,3,Vaccine immunity is instant; protective effects ramp up over 14-28 days.,3.1,1
75,3,Case reporting jumps on day 15; reporting delays should smooth the curve.,3.1,1
76,3,The curve shows weekend testing dips; real-world reporting artifacts are missing.,3.1,1
77,3,Lockdown lifts on day 60; rebound cases should appear 2-3 weeks later.,3.1,1
78,3,Asymptomatic testing begins on day 30; case counts should surge briefly post-implementation.,3.1,1
79,3,The model assumes fixed incubation; variant-driven changes in latency are ignored.,3.1,1
80,3,Recovered cases are overcounted early; mild infections often go untested.,3.2,2
81,3,Case fatality rate is 5%; current healthcare capacity suggests 1.5-2%.,3.2,2
82,3,The model assumes 80% vaccine coverage; actual uptake is closer to 60%.,3.2,2
83,3,R0=3.5 is too high given observed mobility data; likely below 2.8.,3.2,2
84,3,Hospitalization rate is 20%; age-stratified data predicts 10-12%.,3.2,2
85,3,The curve projects 1M deaths; underreporting adjusts this to 600-700K.,3.2,2
86,3,Asymptomatic cases are 30% of total; seroprevalence studies suggest 50%+.,3.2,2
87,3,Peak ICU demand is 50% over capacity; real-world strain caps it at +20%.,3.2,2
88,3,Reinfection rate is modeled at 1%; emerging variants push it to 5-10%.,3.2,2
89,3,The curve assumes 90% vaccine efficacy; waning lowers it to 70% after 6 months.,3.2,2
90,4,Peak is projected for day 40; mobility data suggests day 50-55.,4.1,1
91,4,The peak arrives too early; current doubling time indicates a later surge.,4.1,1
92,4,Immunity from prior waves delays the peak; shift it right by 3-4 weeks.,4.1,1
93,4,Schools reopened too soon; expect a peak 10 days earlier than modeled.,4.1,1
94,4,Vaccine rollout accelerates herd immunity; peak should occur 2 weeks sooner.,4.1,1
95,4,The peak aligns with holiday travel; superspreading should advance it by 5-7 days.,4.1,1
96,4,The model misses a pre-peak plateau; behavioral changes temporarily flatten growth.,4.1,1
97,4,Peak timing assumes uniform spread; regional variation should create staggered peaks.,4.1,1
98,4,The curve ignores a new variant; higher transmissibility would shift the peak left.,4.1,1
99,4,Testing bottlenecks delay observed peak; true peak is 1 week earlier than shown.,4.1,1
100,4,Peak caseload is 50K/day; test positivity suggests 30-35K is more realistic.,4.2,2
101,4,The model overestimates peak deaths; healthcare improvements lower fatalities.,4.2,2
102,4,Peak ICU demand is 10K beds; triage protocols likely cap it at 8K.,4.2,2
103,4,The curve underestimates peak cases; asymptomatic spread implies higher totals.,4.2,2
104,4,Peak hospitalizations are 25% too low; aging population increases severity.,4.2,2
105,4,Deaths peak at 2K/day; excess mortality data supports 2.5-3K.,4.2,2
106,4,The model ignores underreporting; true peak cases are 2x higher than shown.,4.2,2
107,4,Peak timing aligns with reporting delays; actual cases crest earlier but are counted later.,4.2,2
108,4,The curve misses variant-driven severity; peak deaths are 20% higher than projected.,4.2,2
109,4,Peak cases assume 100% detection; testing gaps mean reported values are 40% low.,4.2,2
0,1,The infection curve shows an unrealistic plateau; natural fluctuations should be more pronounced.,1.1,1
1,1,The decline phase is too steep; real-world data shows a more gradual decrease due to heterogeneous transmission.,1.1,1
2,1,The peak is too narrow; super-spreader events would create a 'shoulder' before the main peak.,1.1,1
3,1,The curve assumes uniform immunity acquisition; waning immunity would cause a secondary wave.,1.1,1
4,1,The initial exponential growth phase is too abrupt; regional clustering would slow early spread.,1.1,1
5,1,The graph lacks a 'long tail' from chronic carriers or persistent infections.,1.1,1
6,1,The rebound after the first wave is missing—seasonal effects should be considered.,1.1,1
7,1,The curve implies perfect case detection; undiagnosed asymptomatic cases would flatten the peak.,1.1,1
8,1,The descent mirrors the ascent too closely; behavioral changes would skew the symmetry.,1.1,1
9,1,The peak height suggests 100% susceptibility; prior cross-immunity would lower it.,1.1,1
10,1,"The susceptible curve drops linearly; in reality, depletion slows as high-risk groups are infected first.",1.2,2
11,1,The model assumes homogeneous mixing; clustered populations would show stair-step depletion.,1.2,2
12,1,Susceptibles reach zero too quickly—births and migration would maintain a residual pool.,1.2,2
13,1,The curve ignores age-stratified susceptibility; children might remain uninfected longer.,1.2,2
14,1,No accounting for reinfection—susceptibles should partially rebound after immunity wanes.,1.2,2
15,1,The decline is too smooth; superspreading events would cause abrupt drops in susceptibles.,1.2,2
16,1,The curve assumes static population size; travel bans would alter the susceptible pool dynamically.,1.2,2
17,1,Vaccination isn't reflected—susceptibles should decline faster post-vaccine rollout.,1.2,2
18,1,The model overestimates susceptibility in rural areas where density limits transmission.,1.2,2
19,1,The curve doesn't account for behavioral adaptation reducing effective contacts over time.,1.2,2
20,1,Recoveries plateau abruptly; long COVID cases would extend the tail of the recovery curve.,1.3,3
21,1,The recovery lag is fixed at 14 days; variability in illness duration should widen the curve.,1.3,3
22,1,Reinfections aren't modeled—recoveries should decrease slightly after 6-12 months.,1.3,3
23,1,The recovery rate is constant; healthcare strain during peaks would delay some recoveries.,1.3,3
24,1,The curve assumes 100% reporting; mild cases recovering without diagnosis are missing.,1.3,3
25,1,Immunity duration is infinite; recoveries should gradually re-enter the susceptible pool.,1.3,3
26,1,The recovery curve is too smooth; hospital discharge policies create weekly 'pulses'.,1.3,3
27,1,No distinction between partial and full recovery; some cases should relapse.,1.3,3
28,1,"The model ignores seasonal recovery effects (e.g., faster healing in summer).",1.3,3
29,1,Recoveries are perfectly synchronized with infections; real data shows overlapping waves.,1.3,3
30,1,Deaths peak too early; mortality typically lags ICU admissions by 2-3 weeks.,1.4,4
31,1,The fatality curve lacks 'weekend effects' where reporting delays create periodic dips.,1.4,4
32,1,"Long-term fatalities (e.g., post-ICU complications) are missing—the tail should extend 6+ months.",1.4,4
33,1,The decline is too sharp; excess mortality from disrupted healthcare would persist.,1.4,4
34,1,The curve assumes constant CFR; strain on hospitals during peaks would raise fatality rates.,1.4,4
35,1,No accounting for underreporting—especially in early phases where deaths were misclassified.,1.4,4
36,1,Deaths are perfectly correlated with cases; real data shows decoupling during variants shifts.,1.4,4
37,1,The model ignores demographic differences; mortality in elderly populations should peak earlier.,1.4,4
38,1,Stillbirths and indirect deaths from resource diversion aren't included in the cumulative curve.,1.4,4
39,1,The death curve is too smooth; reporting backlogs create artificial 'spikes'.,1.4,4
40,2,School closures' impact appears instantly; behavioral adaptation takes 10-14 days to affect transmission.,2.1,1
41,2,The curve shows vaccine effects after 7 days; antibody development requires at least 14 days.,2.1,1
42,2,Lockdown compliance is overestimated—the R0 drop should be gradual as enforcement ramps up.,2.1,1
